cluster_id,text
10,cattle_record: Cattle_ID=CATTLE_038684; Breed=Boran; Region=Africa; Country=AR; Climate_Zone=Mediterranean; Management_System=Pastoral; Age_Months=38; Weight_kg=472.3; Parity=3; Lactation_Stage=Mid; Days_in_Milk=342; Feed_Type=Concentrates; Feed_Quantity_kg=10.4; Water_Intake_L=20.0; Walking_Distance_km=4.73; Grazing_Duration_hrs=7.1; Rumination_Time_hrs=4.5; Resting_Hours=11.0; Body_Temperature_C=38.7; Heart_Rate_bpm=75.0; Respiratory_Rate=21.0; Ambient_Temperature_C=2.7; Humidity_percent=72.5; Season=Spring; Housing_Score=0.7; Milk_Yield_L=5.94; FMD_Vaccine=1; Brucellosis_Vaccine=0; HS_Vaccine=1; BQ_Vaccine=0; Anthrax_Vaccine=1; IBR_Vaccine=1; BVD_Vaccine=1; Rabies_Vaccine=1; Previous_Week_Avg_Yield=4.39; Body_Condition_Score=3.5; Milking_Interval_hrs=12; Date=2024-07-07; Farm_ID=FARM_0740; Disease_Status=Healthy
16,cattle_record: Cattle_ID=CATTLE_034615; Breed=Red_Sindhi; Region=Europe_NA; Country=IN; Climate_Zone=Continental; Management_System=Pastoral; Age_Months=58; Weight_kg=523.3; Parity=3; Lactation_Stage=Mid; Days_in_Milk=66; Feed_Type=Silage; Feed_Quantity_kg=18.0; Water_Intake_L=62.0; Walking_Distance_km=2.94; Grazing_Duration_hrs=6.5; Rumination_Time_hrs=5.3; Resting_Hours=13.1; Body_Temperature_C=38.6; Heart_Rate_bpm=76.0; Respiratory_Rate=21.0; Ambient_Temperature_C=31.5; Humidity_percent=74.0; Season=Spring; Housing_Score=0.43; Milk_Yield_L=7.86; FMD_Vaccine=1; Brucellosis_Vaccine=0; HS_Vaccine=1; BQ_Vaccine=0; Anthrax_Vaccine=1; IBR_Vaccine=1; BVD_Vaccine=1; Rabies_Vaccine=1; Previous_Week_Avg_Yield=10.05; Body_Condition_Score=2.5; Milking_Interval_hrs=12; Date=2023-11-21; Farm_ID=FARM_0064; Disease_Status=Healthy
9,cattle_record: Cattle_ID=CATTLE_103944; Breed=Montbeliarde; Region=Oceania; Country=DE; Climate_Zone=Mediterranean; Management_System=Mixed; Age_Months=41; Weight_kg=672.1; Parity=6; Lactation_Stage=Late; Days_in_Milk=245; Feed_Type=Mixed_Feed; Feed_Quantity_kg=17.0; Water_Intake_L=76.5; Walking_Distance_km=3.26; Grazing_Duration_hrs=7.6; Rumination_Time_hrs=7.6; Resting_Hours=15.4; Body_Temperature_C=39.4; Heart_Rate_bpm=78.0; Respiratory_Rate=29.0; Ambient_Temperature_C=26.3; Humidity_percent=88.4; Season=Spring; Housing_Score=0.62; Milk_Yield_L=16.16; FMD_Vaccine=0; Brucellosis_Vaccine=1; HS_Vaccine=0; BQ_Vaccine=0; Anthrax_Vaccine=1; IBR_Vaccine=1; BVD_Vaccine=0; Rabies_Vaccine=0; Previous_Week_Avg_Yield=15.61; Body_Condition_Score=3.5; Milking_Interval_hrs=8; Date=2022-09-14; Farm_ID=FARM_0617; Disease_Status=Healthy
7,cattle_record: Cattle_ID=CATTLE_077538; Breed=Tharparkar; Region=South_America; Country=DE; Climate_Zone=Arid; Management_System=Mixed; Age_Months=96; Weight_kg=551.9; Parity=5; Lactation_Stage=Late; Days_in_Milk=305; Feed_Type=Silage; Feed_Quantity_kg=7.2; Water_Intake_L=81.4; Walking_Distance_km=4.19; Grazing_Duration_hrs=6.5; Rumination_Time_hrs=5.5; Resting_Hours=8.3; Body_Temperature_C=38.3; Heart_Rate_bpm=53.0; Respiratory_Rate=19.0; Ambient_Temperature_C=17.0; Humidity_percent=75.2; Season=Monsoon; Housing_Score=0.93; Milk_Yield_L=5.24; FMD_Vaccine=1; Brucellosis_Vaccine=0; HS_Vaccine=1; BQ_Vaccine=0; Anthrax_Vaccine=0; IBR_Vaccine=1; BVD_Vaccine=1; Rabies_Vaccine=0; Previous_Week_Avg_Yield=7.69; Body_Condition_Score=3.5; Milking_Interval_hrs=8; Date=2023-07-26; Farm_ID=FARM_0456; Disease_Status=Healthy
3,cattle_record: Cattle_ID=CATTLE_087846; Breed=Kenana; Region=Oceania; Country=CN; Climate_Zone=Temperate; Management_System=Extensive; Age_Months=133; Weight_kg=392.9; Parity=1; Lactation_Stage=Late; Days_in_Milk=358; Feed_Type=Concentrates; Feed_Quantity_kg=17.2; Water_Intake_L=41.6; Walking_Distance_km=3.27; Grazing_Duration_hrs=9.4; Rumination_Time_hrs=7.4; Resting_Hours=9.4; Body_Temperature_C=39.1; Heart_Rate_bpm=53.0; Respiratory_Rate=25.0; Ambient_Temperature_C=28.9; Humidity_percent=46.7; Season=Summer; Housing_Score=0.75; Milk_Yield_L=1.36; FMD_Vaccine=0; Brucellosis_Vaccine=1; HS_Vaccine=0; BQ_Vaccine=1; Anthrax_Vaccine=1; IBR_Vaccine=1; BVD_Vaccine=1; Rabies_Vaccine=1; Previous_Week_Avg_Yield=0.42; Body_Condition_Score=3.0; Milking_Interval_hrs=8; Date=2022-03-20; Farm_ID=FARM_0150; Disease_Status=Healthy
16,cattle_record: Cattle_ID=CATTLE_093155; Breed=Sahiwal; Region=South_America; Country=IN; Climate_Zone=Continental; Management_System=Intensive; Age_Months=65; Weight_kg=597.2; Parity=6; Lactation_Stage=Mid; Days_in_Milk=63; Feed_Type=Crop_Residues; Feed_Quantity_kg=16.4; Water_Intake_L=36.3; Walking_Distance_km=1.14; Grazing_Duration_hrs=1.8; Rumination_Time_hrs=7.5; Resting_Hours=7.2; Body_Temperature_C=39.2; Heart_Rate_bpm=55.0; Respiratory_Rate=21.0; Ambient_Temperature_C=7.6; Humidity_percent=69.5; Season=Summer; Housing_Score=0.57; Milk_Yield_L=12.58; FMD_Vaccine=0; Brucellosis_Vaccine=0; HS_Vaccine=1; BQ_Vaccine=1; Anthrax_Vaccine=0; IBR_Vaccine=0; BVD_Vaccine=1; Rabies_Vaccine=1; Previous_Week_Avg_Yield=12.24; Body_Condition_Score=2.5; Milking_Interval_hrs=12; Date=2024-10-03; Farm_ID=FARM_0600; Disease_Status=Healthy
12,cattle_record: Cattle_ID=CATTLE_001110; Breed=White_Fulani; Region=South_America; Country=DE; Climate_Zone=Temperate; Management_System=Pastoral; Age_Months=26; Weight_kg=627.2; Parity=5; Lactation_Stage=Early; Days_in_Milk=172; Feed_Type=Mixed_Feed; Feed_Quantity_kg=8.9; Water_Intake_L=37.3; Walking_Distance_km=1.85; Grazing_Duration_hrs=5.4; Rumination_Time_hrs=6.0; Resting_Hours=12.9; Body_Temperature_C=38.2; Heart_Rate_bpm=74.0; Respiratory_Rate=15.0; Ambient_Temperature_C=25.9; Humidity_percent=50.5; Season=Summer; Housing_Score=0.75; Milk_Yield_L=5.06; FMD_Vaccine=1; Brucellosis_Vaccine=1; HS_Vaccine=0; BQ_Vaccine=0; Anthrax_Vaccine=1; IBR_Vaccine=0; BVD_Vaccine=0; Rabies_Vaccine=1; Previous_Week_Avg_Yield=6.43; Body_Condition_Score=3.5; Milking_Interval_hrs=8; Date=2024-11-26; Farm_ID=FARM_0236; Disease_Status=Healthy
5,cattle_record: Cattle_ID=CATTLE_169205; Breed=Guernsey; Region=South_America; Country=UK; Climate_Zone=Mediterranean; Management_System=Semi_Intensive; Age_Months=135; Weight_kg=372.1; Parity=3; Lactation_Stage=Early; Days_in_Milk=314; Feed_Type=Green_Fodder; Feed_Quantity_kg=12.8; Water_Intake_L=76.0; Walking_Distance_km=5.64; Grazing_Duration_hrs=5.8; Rumination_Time_hrs=9.2; Resting_Hours=7.2; Body_Temperature_C=38.9; Heart_Rate_bpm=67.0; Respiratory_Rate=20.0; Ambient_Temperature_C=17.1; Humidity_percent=56.4; Season=Autumn; Housing_Score=0.74; Milk_Yield_L=11.47; FMD_Vaccine=0; Brucellosis_Vaccine=1; HS_Vaccine=1; BQ_Vaccine=0; Anthrax_Vaccine=1; IBR_Vaccine=1; BVD_Vaccine=0; Rabies_Vaccine=1; Previous_Week_Avg_Yield=10.19; Body_Condition_Score=3.5; Milking_Interval_hrs=12; Date=2022-10-08; Farm_ID=FARM_0888; Disease_Status=Healthy
3,cattle_record: Cattle_ID=CATTLE_230962; Breed=Red_Sindhi; Region=South_Asia; Country=CN; Climate_Zone=Temperate; Management_System=Extensive; Age_Months=121; Weight_kg=363.4; Parity=4; Lactation_Stage=Late; Days_in_Milk=141; Feed_Type=Hay; Feed_Quantity_kg=12.5; Water_Intake_L=92.3; Walking_Distance_km=5.33; Grazing_Duration_hrs=7.4; Rumination_Time_hrs=8.1; Resting_Hours=10.9; Body_Temperature_C=39.5; Heart_Rate_bpm=64.0; Respiratory_Rate=29.0; Ambient_Temperature_C=15.5; Humidity_percent=63.5; Season=Spring; Housing_Score=0.75; Milk_Yield_L=8.16; FMD_Vaccine=0; Brucellosis_Vaccine=0; HS_Vaccine=0; BQ_Vaccine=0; Anthrax_Vaccine=1; IBR_Vaccine=1; BVD_Vaccine=1; Rabies_Vaccine=1; Previous_Week_Avg_Yield=6.34; Body_Condition_Score=4.0; Milking_Interval_hrs=24; Date=2024-07-31; Farm_ID=FARM_0865; Disease_Status=Healthy
19,cattle_record: Cattle_ID=CATTLE_223743; Breed=Gir; Region=Europe_NA; Country=ET; Climate_Zone=Tropical; Management_System=Extensive; Age_Months=129; Weight_kg=607.8; Parity=3; Lactation_Stage=Early; Days_in_Milk=214; Feed_Type=Hay; Feed_Quantity_kg=10.9; Water_Intake_L=62.5; Walking_Distance_km=0.94; Grazing_Duration_hrs=7.2; Rumination_Time_hrs=5.8; Resting_Hours=5.0; Body_Temperature_C=39.0; Heart_Rate_bpm=67.0; Respiratory_Rate=27.0; Ambient_Temperature_C=22.8; Humidity_percent=70.7; Season=Winter; Housing_Score=0.58; Milk_Yield_L=7.83; FMD_Vaccine=0; Brucellosis_Vaccine=0; HS_Vaccine=0; BQ_Vaccine=0; Anthrax_Vaccine=1; IBR_Vaccine=1; BVD_Vaccine=1; Rabies_Vaccine=1; Previous_Week_Avg_Yield=5.79; Body_Condition_Score=3.0; Milking_Interval_hrs=12; Date=2023-10-13; Farm_ID=FARM_0360; Disease_Status=Healthy
3,cattle_record: Cattle_ID=CATTLE_218816; Breed=Illawarra_Shorthorn; Region=Africa; Country=CN; Climate_Zone=Subtropical; Management_System=Mixed; Age_Months=74; Weight_kg=595.8; Parity=4; Lactation_Stage=Early; Days_in_Milk=67; Feed_Type=Dry_Fodder; Feed_Quantity_kg=12.9; Water_Intake_L=41.1; Walking_Distance_km=3.89; Grazing_Duration_hrs=6.9; Rumination_Time_hrs=6.7; Resting_Hours=7.1; Body_Temperature_C=40.1; Heart_Rate_bpm=57.0; Respiratory_Rate=35.0; Ambient_Temperature_C=26.1; Humidity_percent=36.2; Season=Summer; Housing_Score=0.72; Milk_Yield_L=16.92; FMD_Vaccine=1; Brucellosis_Vaccine=0; HS_Vaccine=0; BQ_Vaccine=1; Anthrax_Vaccine=1; IBR_Vaccine=0; BVD_Vaccine=1; Rabies_Vaccine=1; Previous_Week_Avg_Yield=17.43; Body_Condition_Score=3.5; Milking_Interval_hrs=12; Date=2023-12-18; Farm_ID=FARM_0959; Disease_Status=Healthy
17,cattle_record: Cattle_ID=CATTLE_060078; Breed=Jersey; Region=South_America; Country=US; Climate_Zone=Arid; Management_System=Semi_Intensive; Age_Months=44; Weight_kg=330.6; Parity=4; Lactation_Stage=Mid; Days_in_Milk=45; Feed_Type=Hay; Feed_Quantity_kg=11.5; Water_Intake_L=39.4; Walking_Distance_km=3.24; Grazing_Duration_hrs=5.8; Rumination_Time_hrs=4.0; Resting_Hours=8.0; Body_Temperature_C=39.6; Heart_Rate_bpm=66.0; Respiratory_Rate=19.0; Ambient_Temperature_C=17.7; Humidity_percent=90.0; Season=Autumn; Housing_Score=0.79; Milk_Yield_L=15.06; FMD_Vaccine=0; Brucellosis_Vaccine=1; HS_Vaccine=1; BQ_Vaccine=1; Anthrax_Vaccine=1; IBR_Vaccine=1; BVD_Vaccine=1; Rabies_Vaccine=1; Previous_Week_Avg_Yield=16.5; Body_Condition_Score=3.0; Milking_Interval_hrs=12; Date=2023-11-05; Farm_ID=FARM_0163; Disease_Status=Lameness_Clinical
9,cattle_record: Cattle_ID=CATTLE_045554; Breed=Ongole; Region=Oceania; Country=DE; Climate_Zone=Continental; Management_System=Pastoral; Age_Months=72; Weight_kg=344.6; Parity=1; Lactation_Stage=Early; Days_in_Milk=249; Feed_Type=Dry_Fodder; Feed_Quantity_kg=15.9; Water_Intake_L=89.7; Walking_Distance_km=6.3; Grazing_Duration_hrs=3.3; Rumination_Time_hrs=5.5; Resting_Hours=10.5; Body_Temperature_C=39.2; Heart_Rate_bpm=64.0; Respiratory_Rate=31.0; Ambient_Temperature_C=16.5; Humidity_percent=100.0; Season=Summer; Housing_Score=0.73; Milk_Yield_L=2.82; FMD_Vaccine=0; Brucellosis_Vaccine=0; HS_Vaccine=1; BQ_Vaccine=1; Anthrax_Vaccine=1; IBR_Vaccine=0; BVD_Vaccine=0; Rabies_Vaccine=0; Previous_Week_Avg_Yield=2.86; Body_Condition_Score=3.5; Milking_Interval_hrs=8; Date=2023-01-21; Farm_ID=FARM_0140; Disease_Status=Malignant_Catarrhal_Fever
4,cattle_record: Cattle_ID=CATTLE_158829; Breed=Australian_Friesian_Sahiwal; Region=Oceania; Country=PK; Climate_Zone=Tropical; Management_System=Mixed; Age_Months=94; Weight_kg=535.4; Parity=5; Lactation_Stage=Mid; Days_in_Milk=200; Feed_Type=Crop_Residues; Feed_Quantity_kg=13.1; Water_Intake_L=74.6; Walking_Distance_km=1.98; Grazing_Duration_hrs=5.7; Rumination_Time_hrs=7.4; Resting_Hours=12.0; Body_Temperature_C=37.7; Heart_Rate_bpm=67.0; Respiratory_Rate=12.0; Ambient_Temperature_C=24.6; Humidity_percent=61.1; Season=Winter; Housing_Score=0.89; Milk_Yield_L=20.63; FMD_Vaccine=0; Brucellosis_Vaccine=0; HS_Vaccine=0; BQ_Vaccine=0; Anthrax_Vaccine=0; IBR_Vaccine=0; BVD_Vaccine=1; Rabies_Vaccine=1; Previous_Week_Avg_Yield=23.2; Body_Condition_Score=3.5; Milking_Interval_hrs=12; Date=2022-01-22; Farm_ID=FARM_0633; Disease_Status=Healthy
19,cattle_record: Cattle_ID=CATTLE_064342; Breed=Holstein_Zebu_Cross; Region=Global; Country=ET; Climate_Zone=Tropical; Management_System=Semi_Intensive; Age_Months=98; Weight_kg=379.0; Parity=2; Lactation_Stage=Early; Days_in_Milk=53; Feed_Type=Crop_Residues; Feed_Quantity_kg=13.1; Water_Intake_L=36.5; Walking_Distance_km=2.08; Grazing_Duration_hrs=8.3; Rumination_Time_hrs=6.5; Resting_Hours=8.7; Body_Temperature_C=39.8; Heart_Rate_bpm=79.0; Respiratory_Rate=17.0; Ambient_Temperature_C=-0.8; Humidity_percent=61.3; Season=Autumn; Housing_Score=0.7; Milk_Yield_L=14.84; FMD_Vaccine=1; Brucellosis_Vaccine=1; HS_Vaccine=0; BQ_Vaccine=1; Anthrax_Vaccine=1; IBR_Vaccine=1; BVD_Vaccine=0; Rabies_Vaccine=0; Previous_Week_Avg_Yield=13.46; Body_Condition_Score=3.0; Milking_Interval_hrs=12; Date=2022-07-25; Farm_ID=FARM_0129; Disease_Status=Healthy
8,cattle_record: Cattle_ID=CATTLE_040587; Breed=Rathi; Region=Oceania; Country=NZ; Climate_Zone=Continental; Management_System=Intensive; Age_Months=93; Weight_kg=556.9; Parity=1; Lactation_Stage=Early; Days_in_Milk=134; Feed_Type=Crop_Residues; Feed_Quantity_kg=15.8; Water_Intake_L=85.6; Walking_Distance_km=4.57; Grazing_Duration_hrs=6.3; Rumination_Time_hrs=4.5; Resting_Hours=8.2; Body_Temperature_C=38.6; Heart_Rate_bpm=38.0; Respiratory_Rate=28.0; Ambient_Temperature_C=23.8; Humidity_percent=50.4; Season=Spring; Housing_Score=0.42; Milk_Yield_L=5.64; FMD_Vaccine=0; Brucellosis_Vaccine=1; HS_Vaccine=0; BQ_Vaccine=0; Anthrax_Vaccine=0; IBR_Vaccine=1; BVD_Vaccine=0; Rabies_Vaccine=1; Previous_Week_Avg_Yield=5.03; Body_Condition_Score=3.5; Milking_Interval_hrs=12; Date=2023-05-28; Farm_ID=FARM_0786; Disease_Status=Healthy
14,cattle_record: Cattle_ID=CATTLE_034949; Breed=Rathi; Region=Africa; Country=AU; Climate_Zone=Subtropical; Management_System=Mixed; Age_Months=104; Weight_kg=345.3; Parity=4; Lactation_Stage=Mid; Days_in_Milk=86; Feed_Type=Pasture_Grass; Feed_Quantity_kg=8.4; Water_Intake_L=74.7; Walking_Distance_km=5.12; Grazing_Duration_hrs=5.2; Rumination_Time_hrs=8.6; Resting_Hours=12.1; Body_Temperature_C=38.8; Heart_Rate_bpm=68.0; Respiratory_Rate=29.0; Ambient_Temperature_C=42.5; Humidity_percent=62.8; Season=Autumn; Housing_Score=0.79; Milk_Yield_L=7.29; FMD_Vaccine=0; Brucellosis_Vaccine=1; HS_Vaccine=0; BQ_Vaccine=1; Anthrax_Vaccine=1; IBR_Vaccine=1; BVD_Vaccine=1; Rabies_Vaccine=1; Previous_Week_Avg_Yield=3.6; Body_Condition_Score=4.5; Milking_Interval_hrs=12; Date=2023-04-04; Farm_ID=FARM_0926; Disease_Status=IBR_IPV
2,cattle_record: Cattle_ID=CATTLE_102326; Breed=Tipo_Carora; Region=Europe_NA; Country=BR; Climate_Zone=Continental; Management_System=Mixed; Age_Months=129; Weight_kg=308.8; Parity=5; Lactation_Stage=Mid; Days_in_Milk=107; Feed_Type=Hay; Feed_Quantity_kg=15.6; Water_Intake_L=59.9; Walking_Distance_km=4.71; Grazing_Duration_hrs=1.0; Rumination_Time_hrs=8.8; Resting_Hours=13.2; Body_Temperature_C=39.6; Heart_Rate_bpm=48.0; Respiratory_Rate=26.0; Ambient_Temperature_C=16.0; Humidity_percent=58.2; Season=Winter; Housing_Score=0.87; Milk_Yield_L=7.55; FMD_Vaccine=1; Brucellosis_Vaccine=1; HS_Vaccine=1; BQ_Vaccine=1; Anthrax_Vaccine=1; IBR_Vaccine=1; BVD_Vaccine=1; Rabies_Vaccine=1; Previous_Week_Avg_Yield=9.19; Body_Condition_Score=3.0; Milking_Interval_hrs=12; Date=2022-08-10; Farm_ID=FARM_0197; Disease_Status=Lumpy_Skin_Disease
12,cattle_record: Cattle_ID=CATTLE_233583; Breed=Ayrshire; Region=South_Asia; Country=CA; Climate_Zone=Temperate; Management_System=Extensive; Age_Months=99; Weight_kg=632.3; Parity=5; Lactation_Stage=Late; Days_in_Milk=102; Feed_Type=Crop_Residues; Feed_Quantity_kg=11.0; Water_Intake_L=52.6; Walking_Distance_km=5.82; Grazing_Duration_hrs=3.9; Rumination_Time_hrs=10.4; Resting_Hours=6.7; Body_Temperature_C=39.5; Heart_Rate_bpm=45.0; Respiratory_Rate=26.0; Ambient_Temperature_C=43.2; Humidity_percent=59.2; Season=Autumn; Housing_Score=0.8; Milk_Yield_L=12.65; FMD_Vaccine=1; Brucellosis_Vaccine=1; HS_Vaccine=1; BQ_Vaccine=0; Anthrax_Vaccine=0; IBR_Vaccine=1; BVD_Vaccine=1; Rabies_Vaccine=1; Previous_Week_Avg_Yield=10.65; Body_Condition_Score=3.5; Milking_Interval_hrs=12; Date=2022-10-31; Farm_ID=FARM_0174; Disease_Status=Mineral_Deficiency
17,cattle_record: Cattle_ID=CATTLE_245675; Breed=Jersey_Zebu_Cross; Region=Oceania; Country=US; Climate_Zone=Tropical; Management_System=Mixed; Age_Months=40; Weight_kg=399.0; Parity=4; Lactation_Stage=Mid; Days_in_Milk=225; Feed_Type=Crop_Residues; Feed_Quantity_kg=8.2; Water_Intake_L=74.7; Walking_Distance_km=4.83; Grazing_Duration_hrs=1.0; Rumination_Time_hrs=8.2; Resting_Hours=11.7; Body_Temperature_C=38.8; Heart_Rate_bpm=48.0; Respiratory_Rate=20.0; Ambient_Temperature_C=13.5; Humidity_percent=58.2; Season=Summer; Housing_Score=0.99; Milk_Yield_L=17.12; FMD_Vaccine=1; Brucellosis_Vaccine=1; HS_Vaccine=0; BQ_Vaccine=1; Anthrax_Vaccine=0; IBR_Vaccine=1; BVD_Vaccine=0; Rabies_Vaccine=1; Previous_Week_Avg_Yield=18.14; Body_Condition_Score=3.0; Milking_Interval_hrs=8; Date=2023-12-25; Farm_ID=FARM_0903; Disease_Status=Healthy
15,cattle_record: Cattle_ID=CATTLE_128253; Breed=Ankole; Region=South_America; Country=DE; Climate_Zone=Mediterranean; Management_System=Intensive; Age_Months=34; Weight_kg=647.4; Parity=6; Lactation_Stage=Late; Days_in_Milk=20; Feed_Type=Pasture_Grass; Feed_Quantity_kg=15.0; Water_Intake_L=42.1; Walking_Distance_km=6.25; Grazing_Duration_hrs=3.2; Rumination_Time_hrs=9.0; Resting_Hours=13.1; Body_Temperature_C=38.8; Heart_Rate_bpm=68.0; Respiratory_Rate=14.0; Ambient_Temperature_C=35.3; Humidity_percent=56.6; Season=Winter; Housing_Score=0.42; Milk_Yield_L=1.24; FMD_Vaccine=0; Brucellosis_Vaccine=1; HS_Vaccine=1; BQ_Vaccine=0; Anthrax_Vaccine=0; IBR_Vaccine=0; BVD_Vaccine=0; Rabies_Vaccine=1; Previous_Week_Avg_Yield=0.7; Body_Condition_Score=4.0; Milking_Interval_hrs=6; Date=2023-08-17; Farm_ID=FARM_0140; Disease_Status=Johnes_Disease
14,cattle_record: Cattle_ID=CATTLE_046802; Breed=Kankrej; Region=Global; Country=AU; Climate_Zone=Temperate; Management_System=Mixed; Age_Months=30; Weight_kg=541.9; Parity=5; Lactation_Stage=Mid; Days_in_Milk=327; Feed_Type=Concentrates; Feed_Quantity_kg=8.8; Water_Intake_L=96.0; Walking_Distance_km=2.96; Grazing_Duration_hrs=1.1; Rumination_Time_hrs=9.3; Resting_Hours=14.0; Body_Temperature_C=38.4; Heart_Rate_bpm=48.0; Respiratory_Rate=28.0; Ambient_Temperature_C=32.1; Humidity_percent=54.3; Season=Winter; Housing_Score=0.6; Milk_Yield_L=4.88; FMD_Vaccine=0; Brucellosis_Vaccine=0; HS_Vaccine=1; BQ_Vaccine=0; Anthrax_Vaccine=1; IBR_Vaccine=0; BVD_Vaccine=0; Rabies_Vaccine=0; Previous_Week_Avg_Yield=3.35; Body_Condition_Score=2.5; Milking_Interval_hrs=12; Date=2024-01-08; Farm_ID=FARM_0897; Disease_Status=Healthy
4,cattle_record: Cattle_ID=CATTLE_132444; Breed=Norwegian_Red; Region=Oceania; Country=PK; Climate_Zone=Tropical; Management_System=Intensive; Age_Months=35; Weight_kg=442.1; Parity=4; Lactation_Stage=Late; Days_in_Milk=230; Feed_Type=Mixed_Feed; Feed_Quantity_kg=11.5; Water_Intake_L=78.2; Walking_Distance_km=3.08; Grazing_Duration_hrs=5.6; Rumination_Time_hrs=10.7; Resting_Hours=11.4; Body_Temperature_C=38.9; Heart_Rate_bpm=45.0; Respiratory_Rate=23.0; Ambient_Temperature_C=33.0; Humidity_percent=66.6; Season=Summer; Housing_Score=0.52; Milk_Yield_L=11.23; FMD_Vaccine=1; Brucellosis_Vaccine=0; HS_Vaccine=1; BQ_Vaccine=1; Anthrax_Vaccine=0; IBR_Vaccine=1; BVD_Vaccine=1; Rabies_Vaccine=0; Previous_Week_Avg_Yield=13.66; Body_Condition_Score=3.0; Milking_Interval_hrs=12; Date=2024-05-13; Farm_ID=FARM_0056; Disease_Status=Healthy
8,cattle_record: Cattle_ID=CATTLE_024928; Breed=Milking_Shorthorn; Region=Oceania; Country=NZ; Climate_Zone=Subtropical; Management_System=Intensive; Age_Months=70; Weight_kg=644.5; Parity=6; Lactation_Stage=Early; Days_in_Milk=312; Feed_Type=Mixed_Feed; Feed_Quantity_kg=14.2; Water_Intake_L=76.4; Walking_Distance_km=0.5; Grazing_Duration_hrs=10.9; Rumination_Time_hrs=7.4; Resting_Hours=10.8; Body_Temperature_C=38.3; Heart_Rate_bpm=52.0; Respiratory_Rate=28.0; Ambient_Temperature_C=7.4; Humidity_percent=57.3; Season=Spring; Housing_Score=0.97; Milk_Yield_L=22.26; FMD_Vaccine=0; Brucellosis_Vaccine=1; HS_Vaccine=0; BQ_Vaccine=1; Anthrax_Vaccine=0; IBR_Vaccine=1; BVD_Vaccine=1; Rabies_Vaccine=1; Previous_Week_Avg_Yield=21.4; Body_Condition_Score=3.0; Milking_Interval_hrs=12; Date=2022-02-05; Farm_ID=FARM_0018; Disease_Status=Healthy
6,cattle_record: Cattle_ID=CATTLE_008837; Breed=Australian_Milking_Zebu; Region=South_America; Country=KE; Climate_Zone=Temperate; Management_System=Semi_Intensive; Age_Months=81; Weight_kg=478.8; Parity=6; Lactation_Stage=Mid; Days_in_Milk=129; Feed_Type=Concentrates; Feed_Quantity_kg=14.6; Water_Intake_L=74.6; Walking_Distance_km=1.2; Grazing_Duration_hrs=12.1; Rumination_Time_hrs=10.6; Resting_Hours=9.2; Body_Temperature_C=37.5; Heart_Rate_bpm=54.0; Respiratory_Rate=32.0; Ambient_Temperature_C=29.8; Humidity_percent=40.4; Season=Winter; Housing_Score=0.69; Milk_Yield_L=5.99; FMD_Vaccine=1; Brucellosis_Vaccine=1; HS_Vaccine=1; BQ_Vaccine=0; Anthrax_Vaccine=0; IBR_Vaccine=0; BVD_Vaccine=1; Rabies_Vaccine=1; Previous_Week_Avg_Yield=6.1; Body_Condition_Score=4.0; Milking_Interval_hrs=24; Date=2023-06-18; Farm_ID=FARM_0568; Disease_Status=Hardware_Disease
1,cattle_record: Cattle_ID=CATTLE_207166; Breed=Kankrej; Region=South_Asia; Country=BD; Climate_Zone=Subtropical; Management_System=Pastoral; Age_Months=119; Weight_kg=361.0; Parity=4; Lactation_Stage=Early; Days_in_Milk=251; Feed_Type=Dry_Fodder; Feed_Quantity_kg=19.2; Water_Intake_L=72.9; Walking_Distance_km=1.26; Grazing_Duration_hrs=10.8; Rumination_Time_hrs=8.0; Resting_Hours=12.9; Body_Temperature_C=37.1; Heart_Rate_bpm=63.0; Respiratory_Rate=30.0; Ambient_Temperature_C=9.0; Humidity_percent=70.1; Season=Summer; Housing_Score=0.61; Milk_Yield_L=5.73; FMD_Vaccine=0; Brucellosis_Vaccine=0; HS_Vaccine=0; BQ_Vaccine=1; Anthrax_Vaccine=1; IBR_Vaccine=0; BVD_Vaccine=1; Rabies_Vaccine=1; Previous_Week_Avg_Yield=7.47; Body_Condition_Score=3.5; Milking_Interval_hrs=12; Date=2023-10-13; Farm_ID=FARM_0490; Disease_Status=Healthy
5,cattle_record: Cattle_ID=CATTLE_165726; Breed=Krishna_Valley; Region=Global; Country=UK; Climate_Zone=Arid; Management_System=Pastoral; Age_Months=137; Weight_kg=709.6; Parity=4; Lactation_Stage=Mid; Days_in_Milk=170; Feed_Type=Green_Fodder; Feed_Quantity_kg=8.0; Water_Intake_L=69.9; Walking_Distance_km=3.7; Grazing_Duration_hrs=3.6; Rumination_Time_hrs=6.1; Resting_Hours=10.0; Body_Temperature_C=40.0; Heart_Rate_bpm=50.0; Respiratory_Rate=33.0; Ambient_Temperature_C=20.0; Humidity_percent=42.1; Season=Winter; Housing_Score=0.7; Milk_Yield_L=4.13; FMD_Vaccine=1; Brucellosis_Vaccine=0; HS_Vaccine=1; BQ_Vaccine=0; Anthrax_Vaccine=0; IBR_Vaccine=1; BVD_Vaccine=1; Rabies_Vaccine=0; Previous_Week_Avg_Yield=3.29; Body_Condition_Score=3.5; Milking_Interval_hrs=12; Date=2023-03-22; Farm_ID=FARM_0150; Disease_Status=Healthy
