text,label_suggested,confidence,source,collected_at,label_frequency,label_human
cattle_record: Cattle_ID=CATTLE_165350; Breed=Australian_Friesian_Sahiwal; Region=Global; Country=BD; Climate_Zone=Mediterranean; Management_System=Pastoral; Age_Months=53; Weight_kg=515.0; Parity=4; Lactation_Stage=Late; Days_in_Milk=327; Feed_Type=Green_Fodder; Feed_Quantity_kg=15.9; Water_Intake_L=51.0; Walking_Distance_km=3.11; Grazing_Duration_hrs=3.7; Rumination_Time_hrs=7.4; Resting_Hours=10.1; Body_Temperature_C=38.9; Heart_Rate_bpm=85.0; Respiratory_Rate=23.0; Ambient_Temperature_C=27.7; Humidity_percent=72.1; Season=Winter; Housing_Score=0.35; Milk_Yield_L=9.76; FMD_Vaccine=0; Brucellosis_Vaccine=1; HS_Vaccine=1; BQ_Vaccine=1; Anthrax_Vaccine=1; IBR_Vaccine=1; BVD_Vaccine=0; Rabies_Vaccine=1; Previous_Week_Avg_Yield=7.79; Body_Condition_Score=4.5; Milking_Interval_hrs=8; Date=2023-11-19; Farm_ID=FARM_0969; Disease_Status=Healthy,acetonaemia,0.12012816418708507,kaggle:cattle-health-feeding,2026-03-27T12:39:42.158213+00:00,2944,
cattle_record: Cattle_ID=CATTLE_232472; Breed=White_Fulani; Region=Europe_NA; Country=AU; Climate_Zone=Tropical; Management_System=Mixed; Age_Months=50; Weight_kg=631.1; Parity=5; Lactation_Stage=Mid; Days_in_Milk=213; Feed_Type=Green_Fodder; Feed_Quantity_kg=8.8; Water_Intake_L=88.9; Walking_Distance_km=6.23; Grazing_Duration_hrs=10.0; Rumination_Time_hrs=11.0; Resting_Hours=7.0; Body_Temperature_C=38.7; Heart_Rate_bpm=56.0; Respiratory_Rate=26.0; Ambient_Temperature_C=6.9; Humidity_percent=61.0; Season=Autumn; Housing_Score=0.98; Milk_Yield_L=8.08; FMD_Vaccine=0; Brucellosis_Vaccine=1; HS_Vaccine=1; BQ_Vaccine=1; Anthrax_Vaccine=0; IBR_Vaccine=1; BVD_Vaccine=1; Rabies_Vaccine=1; Previous_Week_Avg_Yield=9.6; Body_Condition_Score=4.0; Milking_Interval_hrs=24; Date=2024-09-22; Farm_ID=FARM_0599; Disease_Status=Healthy,acetonaemia,0.12019207188615362,kaggle:cattle-health-feeding,2026-03-27T12:39:42.158213+00:00,2944,
cattle_record: Cattle_ID=CATTLE_122730; Breed=Gangatiri; Region=Oceania; Country=CA; Climate_Zone=Mediterranean; Management_System=Extensive; Age_Months=68; Weight_kg=566.1; Parity=4; Lactation_Stage=Early; Days_in_Milk=223; Feed_Type=Dry_Fodder; Feed_Quantity_kg=8.7; Water_Intake_L=68.7; Walking_Distance_km=1.9; Grazing_Duration_hrs=10.4; Rumination_Time_hrs=8.2; Resting_Hours=7.5; Body_Temperature_C=37.2; Heart_Rate_bpm=60.0; Respiratory_Rate=18.0; Ambient_Temperature_C=8.1; Humidity_percent=92.4; Season=Monsoon; Housing_Score=0.59; Milk_Yield_L=4.71; FMD_Vaccine=1; Brucellosis_Vaccine=0; HS_Vaccine=0; BQ_Vaccine=1; Anthrax_Vaccine=1; IBR_Vaccine=1; BVD_Vaccine=1; Rabies_Vaccine=1; Previous_Week_Avg_Yield=8.72; Body_Condition_Score=3.0; Milking_Interval_hrs=12; Date=2022-02-26; Farm_ID=FARM_0088; Disease_Status=Healthy,acetonaemia,0.12021273646598038,kaggle:cattle-health-feeding,2026-03-27T12:39:42.158213+00:00,2944,
cattle_record: Cattle_ID=CATTLE_188806; Breed=Holstein_Zebu_Cross; Region=Europe_NA; Country=KE; Climate_Zone=Tropical; Management_System=Extensive; Age_Months=74; Weight_kg=257.2; Parity=4; Lactation_Stage=Early; Days_in_Milk=113; Feed_Type=Concentrates; Feed_Quantity_kg=21.7; Water_Intake_L=70.2; Walking_Distance_km=4.04; Grazing_Duration_hrs=2.3; Rumination_Time_hrs=8.0; Resting_Hours=13.5; Body_Temperature_C=37.8; Heart_Rate_bpm=68.0; Respiratory_Rate=29.0; Ambient_Temperature_C=19.3; Humidity_percent=66.1; Season=Spring; Housing_Score=0.89; Milk_Yield_L=23.62; FMD_Vaccine=0; Brucellosis_Vaccine=1; HS_Vaccine=1; BQ_Vaccine=1; Anthrax_Vaccine=1; IBR_Vaccine=1; BVD_Vaccine=1; Rabies_Vaccine=0; Previous_Week_Avg_Yield=25.53; Body_Condition_Score=4.5; Milking_Interval_hrs=12; Date=2024-12-19; Farm_ID=FARM_0858; Disease_Status=Healthy,acetonaemia,0.12021992177151683,kaggle:cattle-health-feeding,2026-03-27T12:39:42.158213+00:00,2944,
cattle_record: Cattle_ID=CATTLE_063761; Breed=Danish_Red; Region=Oceania; Country=AR; Climate_Zone=Arid; Management_System=Intensive; Age_Months=111; Weight_kg=746.2; Parity=2; Lactation_Stage=Late; Days_in_Milk=203; Feed_Type=Green_Fodder; Feed_Quantity_kg=11.5; Water_Intake_L=99.2; Walking_Distance_km=6.66; Grazing_Duration_hrs=5.2; Rumination_Time_hrs=10.3; Resting_Hours=7.7; Body_Temperature_C=39.5; Heart_Rate_bpm=51.0; Respiratory_Rate=28.0; Ambient_Temperature_C=27.6; Humidity_percent=64.1; Season=Monsoon; Housing_Score=0.56; Milk_Yield_L=12.61; FMD_Vaccine=1; Brucellosis_Vaccine=1; HS_Vaccine=1; BQ_Vaccine=1; Anthrax_Vaccine=1; IBR_Vaccine=0; BVD_Vaccine=0; Rabies_Vaccine=1; Previous_Week_Avg_Yield=13.87; Body_Condition_Score=2.5; Milking_Interval_hrs=12; Date=2023-06-30; Farm_ID=FARM_0900; Disease_Status=Healthy,acetonaemia,0.12024768149335432,kaggle:cattle-health-feeding,2026-03-27T12:39:42.158213+00:00,2944,
cattle_record: Cattle_ID=CATTLE_070986; Breed=Kenana; Region=South_Asia; Country=ET; Climate_Zone=Continental; Management_System=Mixed; Age_Months=79; Weight_kg=668.6; Parity=5; Lactation_Stage=Mid; Days_in_Milk=95; Feed_Type=Mixed_Feed; Feed_Quantity_kg=12.7; Water_Intake_L=44.4; Walking_Distance_km=5.76; Grazing_Duration_hrs=6.7; Rumination_Time_hrs=9.8; Resting_Hours=11.5; Body_Temperature_C=39.1; Heart_Rate_bpm=45.0; Respiratory_Rate=22.0; Ambient_Temperature_C=21.8; Humidity_percent=32.5; Season=Autumn; Housing_Score=0.65; Milk_Yield_L=5.43; FMD_Vaccine=1; Brucellosis_Vaccine=1; HS_Vaccine=0; BQ_Vaccine=1; Anthrax_Vaccine=1; IBR_Vaccine=0; BVD_Vaccine=1; Rabies_Vaccine=1; Previous_Week_Avg_Yield=8.13; Body_Condition_Score=3.5; Milking_Interval_hrs=12; Date=2023-07-18; Farm_ID=FARM_0976; Disease_Status=Mange,acetonaemia,0.12025155269317575,kaggle:cattle-health-feeding,2026-03-27T12:39:42.158213+00:00,2944,
cattle_record: Cattle_ID=CATTLE_104023; Breed=Montbeliarde; Region=South_Asia; Country=BR; Climate_Zone=Continental; Management_System=Extensive; Age_Months=75; Weight_kg=394.4; Parity=2; Lactation_Stage=Mid; Days_in_Milk=334; Feed_Type=Crop_Residues; Feed_Quantity_kg=18.1; Water_Intake_L=61.6; Walking_Distance_km=3.08; Grazing_Duration_hrs=8.1; Rumination_Time_hrs=7.8; Resting_Hours=10.8; Body_Temperature_C=38.0; Heart_Rate_bpm=62.0; Respiratory_Rate=34.0; Ambient_Temperature_C=13.2; Humidity_percent=99.4; Season=Monsoon; Housing_Score=0.89; Milk_Yield_L=6.15; FMD_Vaccine=1; Brucellosis_Vaccine=0; HS_Vaccine=1; BQ_Vaccine=0; Anthrax_Vaccine=1; IBR_Vaccine=1; BVD_Vaccine=1; Rabies_Vaccine=1; Previous_Week_Avg_Yield=4.25; Body_Condition_Score=3.0; Milking_Interval_hrs=6; Date=2022-07-14; Farm_ID=FARM_0733; Disease_Status=Blue_Tongue,acetonaemia,0.12027104390466715,kaggle:cattle-health-feeding,2026-03-27T12:39:42.158213+00:00,2944,
cattle_record: Cattle_ID=CATTLE_222914; Breed=Simmental; Region=Europe_NA; Country=FR; Climate_Zone=Arid; Management_System=Intensive; Age_Months=71; Weight_kg=373.7; Parity=5; Lactation_Stage=Mid; Days_in_Milk=34; Feed_Type=Green_Fodder; Feed_Quantity_kg=6.7; Water_Intake_L=87.2; Walking_Distance_km=1.48; Grazing_Duration_hrs=7.8; Rumination_Time_hrs=7.9; Resting_Hours=14.3; Body_Temperature_C=37.5; Heart_Rate_bpm=53.0; Respiratory_Rate=30.0; Ambient_Temperature_C=16.6; Humidity_percent=67.7; Season=Winter; Housing_Score=0.6; Milk_Yield_L=22.62; FMD_Vaccine=0; Brucellosis_Vaccine=1; HS_Vaccine=1; BQ_Vaccine=1; Anthrax_Vaccine=1; IBR_Vaccine=0; BVD_Vaccine=1; Rabies_Vaccine=1; Previous_Week_Avg_Yield=22.3; Body_Condition_Score=3.0; Milking_Interval_hrs=12; Date=2022-01-05; Farm_ID=FARM_0106; Disease_Status=Healthy,acetonaemia,0.12029397138655218,kaggle:cattle-health-feeding,2026-03-27T12:39:42.158213+00:00,2944,
cattle_record: Cattle_ID=CATTLE_039181; Breed=Red_Sindhi; Region=Africa; Country=UK; Climate_Zone=Temperate; Management_System=Extensive; Age_Months=64; Weight_kg=357.8; Parity=3; Lactation_Stage=Mid; Days_in_Milk=124; Feed_Type=Pasture_Grass; Feed_Quantity_kg=8.8; Water_Intake_L=63.7; Walking_Distance_km=2.82; Grazing_Duration_hrs=5.4; Rumination_Time_hrs=12.8; Resting_Hours=9.6; Body_Temperature_C=37.3; Heart_Rate_bpm=67.0; Respiratory_Rate=22.0; Ambient_Temperature_C=34.6; Humidity_percent=86.1; Season=Summer; Housing_Score=0.67; Milk_Yield_L=7.59; FMD_Vaccine=1; Brucellosis_Vaccine=0; HS_Vaccine=1; BQ_Vaccine=1; Anthrax_Vaccine=1; IBR_Vaccine=0; BVD_Vaccine=1; Rabies_Vaccine=1; Previous_Week_Avg_Yield=6.02; Body_Condition_Score=3.0; Milking_Interval_hrs=12; Date=2022-11-29; Farm_ID=FARM_0906; Disease_Status=Mineral_Deficiency,acetonaemia,0.12029745545417479,kaggle:cattle-health-feeding,2026-03-27T12:39:42.158213+00:00,2944,
cattle_record: Cattle_ID=CATTLE_231311; Breed=Krishna_Valley; Region=Africa; Country=PK; Climate_Zone=Continental; Management_System=Pastoral; Age_Months=61; Weight_kg=615.4; Parity=5; Lactation_Stage=Early; Days_in_Milk=110; Feed_Type=Pasture_Grass; Feed_Quantity_kg=8.5; Water_Intake_L=84.1; Walking_Distance_km=0.5; Grazing_Duration_hrs=7.4; Rumination_Time_hrs=7.6; Resting_Hours=7.7; Body_Temperature_C=38.9; Heart_Rate_bpm=59.0; Respiratory_Rate=13.0; Ambient_Temperature_C=35.4; Humidity_percent=14.5; Season=Spring; Housing_Score=0.3; Milk_Yield_L=7.68; FMD_Vaccine=1; Brucellosis_Vaccine=0; HS_Vaccine=1; BQ_Vaccine=1; Anthrax_Vaccine=0; IBR_Vaccine=1; BVD_Vaccine=1; Rabies_Vaccine=1; Previous_Week_Avg_Yield=7.61; Body_Condition_Score=4.5; Milking_Interval_hrs=12; Date=2022-03-01; Farm_ID=FARM_0084; Disease_Status=Healthy,acetonaemia,0.1203377345436418,kaggle:cattle-health-feeding,2026-03-27T12:39:42.158213+00:00,2944,
cattle_record: Cattle_ID=CATTLE_135229; Breed=Deoni; Region=Global; Country=CN; Climate_Zone=Subtropical; Management_System=Mixed; Age_Months=127; Weight_kg=672.5; Parity=6; Lactation_Stage=Mid; Days_in_Milk=60; Feed_Type=Mixed_Feed; Feed_Quantity_kg=8.8; Water_Intake_L=52.9; Walking_Distance_km=6.43; Grazing_Duration_hrs=6.3; Rumination_Time_hrs=9.2; Resting_Hours=13.6; Body_Temperature_C=39.0; Heart_Rate_bpm=60.0; Respiratory_Rate=36.0; Ambient_Temperature_C=24.2; Humidity_percent=57.4; Season=Monsoon; Housing_Score=0.71; Milk_Yield_L=5.28; FMD_Vaccine=1; Brucellosis_Vaccine=1; HS_Vaccine=1; BQ_Vaccine=0; Anthrax_Vaccine=1; IBR_Vaccine=1; BVD_Vaccine=0; Rabies_Vaccine=1; Previous_Week_Avg_Yield=4.52; Body_Condition_Score=2.0; Milking_Interval_hrs=24; Date=2023-01-11; Farm_ID=FARM_0359; Disease_Status=Malignant_Catarrhal_Fever,acetonaemia,0.12033810961486438,kaggle:cattle-health-feeding,2026-03-27T12:39:42.158213+00:00,2944,
cattle_record: Cattle_ID=CATTLE_081739; Breed=Guernsey; Region=Africa; Country=FR; Climate_Zone=Mediterranean; Management_System=Pastoral; Age_Months=141; Weight_kg=651.7; Parity=6; Lactation_Stage=Mid; Days_in_Milk=175; Feed_Type=Concentrates; Feed_Quantity_kg=11.8; Water_Intake_L=52.4; Walking_Distance_km=4.38; Grazing_Duration_hrs=6.4; Rumination_Time_hrs=12.0; Resting_Hours=9.9; Body_Temperature_C=39.0; Heart_Rate_bpm=84.0; Respiratory_Rate=30.0; Ambient_Temperature_C=28.1; Humidity_percent=59.0; Season=Monsoon; Housing_Score=0.75; Milk_Yield_L=13.88; FMD_Vaccine=1; Brucellosis_Vaccine=1; HS_Vaccine=1; BQ_Vaccine=1; Anthrax_Vaccine=0; IBR_Vaccine=0; BVD_Vaccine=1; Rabies_Vaccine=1; Previous_Week_Avg_Yield=14.19; Body_Condition_Score=3.5; Milking_Interval_hrs=12; Date=2022-12-14; Farm_ID=FARM_0693; Disease_Status=Healthy,acetonaemia,0.12037108291164011,kaggle:cattle-health-feeding,2026-03-27T12:39:42.158213+00:00,2944,
cattle_record: Cattle_ID=CATTLE_172756; Breed=Brown_Swiss; Region=Europe_NA; Country=DE; Climate_Zone=Tropical; Management_System=Intensive; Age_Months=136; Weight_kg=454.8; Parity=5; Lactation_Stage=Mid; Days_in_Milk=343; Feed_Type=Crop_Residues; Feed_Quantity_kg=13.6; Water_Intake_L=80.9; Walking_Distance_km=5.61; Grazing_Duration_hrs=5.8; Rumination_Time_hrs=10.6; Resting_Hours=9.6; Body_Temperature_C=39.2; Heart_Rate_bpm=63.0; Respiratory_Rate=33.0; Ambient_Temperature_C=32.0; Humidity_percent=51.3; Season=Spring; Housing_Score=0.93; Milk_Yield_L=11.31; FMD_Vaccine=1; Brucellosis_Vaccine=1; HS_Vaccine=1; BQ_Vaccine=1; Anthrax_Vaccine=1; IBR_Vaccine=0; BVD_Vaccine=0; Rabies_Vaccine=1; Previous_Week_Avg_Yield=12.73; Body_Condition_Score=3.5; Milking_Interval_hrs=12; Date=2024-03-10; Farm_ID=FARM_0689; Disease_Status=Brucellosis,acetonaemia,0.12038938703233878,kaggle:cattle-health-feeding,2026-03-27T12:39:42.158213+00:00,2944,
cattle_record: Cattle_ID=CATTLE_174039; Breed=NDama; Region=South_America; Country=AR; Climate_Zone=Continental; Management_System=Extensive; Age_Months=57; Weight_kg=674.2; Parity=6; Lactation_Stage=Mid; Days_in_Milk=76; Feed_Type=Silage; Feed_Quantity_kg=14.5; Water_Intake_L=96.9; Walking_Distance_km=5.16; Grazing_Duration_hrs=6.2; Rumination_Time_hrs=8.7; Resting_Hours=11.0; Body_Temperature_C=39.8; Heart_Rate_bpm=63.0; Respiratory_Rate=19.0; Ambient_Temperature_C=21.0; Humidity_percent=67.2; Season=Winter; Housing_Score=0.53; Milk_Yield_L=6.5; FMD_Vaccine=1; Brucellosis_Vaccine=1; HS_Vaccine=1; BQ_Vaccine=0; Anthrax_Vaccine=1; IBR_Vaccine=1; BVD_Vaccine=0; Rabies_Vaccine=1; Previous_Week_Avg_Yield=6.74; Body_Condition_Score=4.5; Milking_Interval_hrs=8; Date=2024-02-20; Farm_ID=FARM_0711; Disease_Status=Healthy,acetonaemia,0.12041806188321282,kaggle:cattle-health-feeding,2026-03-27T12:39:42.158213+00:00,2944,
cattle_record: Cattle_ID=CATTLE_156902; Breed=Illawarra_Shorthorn; Region=Europe_NA; Country=FR; Climate_Zone=Mediterranean; Management_System=Pastoral; Age_Months=74; Weight_kg=376.9; Parity=4; Lactation_Stage=Early; Days_in_Milk=265; Feed_Type=Concentrates; Feed_Quantity_kg=7.2; Water_Intake_L=65.2; Walking_Distance_km=5.65; Grazing_Duration_hrs=3.0; Rumination_Time_hrs=7.1; Resting_Hours=5.6; Body_Temperature_C=39.4; Heart_Rate_bpm=50.0; Respiratory_Rate=29.0; Ambient_Temperature_C=23.1; Humidity_percent=17.2; Season=Summer; Housing_Score=0.3; Milk_Yield_L=6.98; FMD_Vaccine=1; Brucellosis_Vaccine=1; HS_Vaccine=0; BQ_Vaccine=1; Anthrax_Vaccine=1; IBR_Vaccine=0; BVD_Vaccine=1; Rabies_Vaccine=1; Previous_Week_Avg_Yield=7.41; Body_Condition_Score=4.0; Milking_Interval_hrs=12; Date=2022-11-10; Farm_ID=FARM_0074; Disease_Status=Mineral_Deficiency,acetonaemia,0.12043848349396212,kaggle:cattle-health-feeding,2026-03-27T12:39:42.158213+00:00,2944,
cattle_record: Cattle_ID=CATTLE_088238; Breed=Gir; Region=South_America; Country=KE; Climate_Zone=Subtropical; Management_System=Pastoral; Age_Months=58; Weight_kg=571.5; Parity=4; Lactation_Stage=Mid; Days_in_Milk=333; Feed_Type=Crop_Residues; Feed_Quantity_kg=3.1; Water_Intake_L=48.3; Walking_Distance_km=5.33; Grazing_Duration_hrs=10.5; Rumination_Time_hrs=8.4; Resting_Hours=9.8; Body_Temperature_C=39.2; Heart_Rate_bpm=61.0; Respiratory_Rate=11.0; Ambient_Temperature_C=16.6; Humidity_percent=57.8; Season=Monsoon; Housing_Score=0.99; Milk_Yield_L=7.57; FMD_Vaccine=0; Brucellosis_Vaccine=1; HS_Vaccine=1; BQ_Vaccine=0; Anthrax_Vaccine=1; IBR_Vaccine=1; BVD_Vaccine=1; Rabies_Vaccine=1; Previous_Week_Avg_Yield=9.26; Body_Condition_Score=4.5; Milking_Interval_hrs=12; Date=2022-09-30; Farm_ID=FARM_0395; Disease_Status=Healthy,acetonaemia,0.12044059151726486,kaggle:cattle-health-feeding,2026-03-27T12:39:42.158213+00:00,2944,
cattle_record: Cattle_ID=CATTLE_171083; Breed=Jersey_Zebu_Cross; Region=South_America; Country=ET; Climate_Zone=Continental; Management_System=Semi_Intensive; Age_Months=130; Weight_kg=435.3; Parity=4; Lactation_Stage=Late; Days_in_Milk=140; Feed_Type=Mixed_Feed; Feed_Quantity_kg=8.3; Water_Intake_L=57.4; Walking_Distance_km=3.46; Grazing_Duration_hrs=12.4; Rumination_Time_hrs=8.5; Resting_Hours=9.8; Body_Temperature_C=37.7; Heart_Rate_bpm=76.0; Respiratory_Rate=23.0; Ambient_Temperature_C=36.7; Humidity_percent=100.0; Season=Monsoon; Housing_Score=0.86; Milk_Yield_L=12.99; FMD_Vaccine=1; Brucellosis_Vaccine=1; HS_Vaccine=1; BQ_Vaccine=1; Anthrax_Vaccine=1; IBR_Vaccine=0; BVD_Vaccine=0; Rabies_Vaccine=1; Previous_Week_Avg_Yield=12.15; Body_Condition_Score=3.5; Milking_Interval_hrs=12; Date=2022-02-02; Farm_ID=FARM_0052; Disease_Status=Healthy,acetonaemia,0.1204623987322257,kaggle:cattle-health-feeding,2026-03-27T12:39:42.158213+00:00,2944,
cattle_record: Cattle_ID=CATTLE_152752; Breed=Ayrshire; Region=South_America; Country=PK; Climate_Zone=Tropical; Management_System=Intensive; Age_Months=95; Weight_kg=590.5; Parity=5; Lactation_Stage=Late; Days_in_Milk=324; Feed_Type=Dry_Fodder; Feed_Quantity_kg=21.4; Water_Intake_L=56.2; Walking_Distance_km=8.39; Grazing_Duration_hrs=6.5; Rumination_Time_hrs=10.0; Resting_Hours=11.0; Body_Temperature_C=38.1; Heart_Rate_bpm=66.0; Respiratory_Rate=19.0; Ambient_Temperature_C=24.2; Humidity_percent=49.8; Season=Summer; Housing_Score=0.99; Milk_Yield_L=8.91; FMD_Vaccine=1; Brucellosis_Vaccine=1; HS_Vaccine=1; BQ_Vaccine=1; Anthrax_Vaccine=0; IBR_Vaccine=0; BVD_Vaccine=1; Rabies_Vaccine=1; Previous_Week_Avg_Yield=7.33; Body_Condition_Score=2.5; Milking_Interval_hrs=8; Date=2023-12-17; Farm_ID=FARM_0747; Disease_Status=IBR_IPV,acetonaemia,0.12046791284768625,kaggle:cattle-health-feeding,2026-03-27T12:39:42.158213+00:00,2944,
cattle_record: Cattle_ID=CATTLE_178375; Breed=Holstein_Zebu_Cross; Region=Europe_NA; Country=UK; Climate_Zone=Continental; Management_System=Intensive; Age_Months=109; Weight_kg=666.3; Parity=2; Lactation_Stage=Mid; Days_in_Milk=94; Feed_Type=Concentrates; Feed_Quantity_kg=6.3; Water_Intake_L=62.4; Walking_Distance_km=5.07; Grazing_Duration_hrs=9.3; Rumination_Time_hrs=7.1; Resting_Hours=9.7; Body_Temperature_C=36.4; Heart_Rate_bpm=61.0; Respiratory_Rate=34.0; Ambient_Temperature_C=28.8; Humidity_percent=65.4; Season=Autumn; Housing_Score=0.4; Milk_Yield_L=7.94; FMD_Vaccine=0; Brucellosis_Vaccine=0; HS_Vaccine=1; BQ_Vaccine=1; Anthrax_Vaccine=1; IBR_Vaccine=1; BVD_Vaccine=1; Rabies_Vaccine=1; Previous_Week_Avg_Yield=5.91; Body_Condition_Score=4.5; Milking_Interval_hrs=12; Date=2024-11-25; Farm_ID=FARM_0163; Disease_Status=Blue_Tongue,acetonaemia,0.12047744418030198,kaggle:cattle-health-feeding,2026-03-27T12:39:42.158213+00:00,2944,
cattle_record: Cattle_ID=CATTLE_119001; Breed=Boran; Region=South_Asia; Country=CA; Climate_Zone=Tropical; Management_System=Pastoral; Age_Months=24; Weight_kg=368.6; Parity=4; Lactation_Stage=Early; Days_in_Milk=143; Feed_Type=Green_Fodder; Feed_Quantity_kg=8.9; Water_Intake_L=99.3; Walking_Distance_km=3.88; Grazing_Duration_hrs=1.4; Rumination_Time_hrs=9.5; Resting_Hours=14.6; Body_Temperature_C=40.2; Heart_Rate_bpm=77.0; Respiratory_Rate=21.0; Ambient_Temperature_C=19.0; Humidity_percent=57.2; Season=Autumn; Housing_Score=0.93; Milk_Yield_L=4.02; FMD_Vaccine=1; Brucellosis_Vaccine=1; HS_Vaccine=1; BQ_Vaccine=1; Anthrax_Vaccine=0; IBR_Vaccine=1; BVD_Vaccine=0; Rabies_Vaccine=1; Previous_Week_Avg_Yield=3.51; Body_Condition_Score=3.0; Milking_Interval_hrs=24; Date=2023-03-21; Farm_ID=FARM_0224; Disease_Status=Healthy,acetonaemia,0.12048268202196487,kaggle:cattle-health-feeding,2026-03-27T12:39:42.158213+00:00,2944,
cattle_record: Cattle_ID=CATTLE_135153; Breed=Norwegian_Red; Region=Africa; Country=BD; Climate_Zone=Temperate; Management_System=Mixed; Age_Months=98; Weight_kg=463.9; Parity=4; Lactation_Stage=Late; Days_in_Milk=173; Feed_Type=Hay; Feed_Quantity_kg=8.5; Water_Intake_L=58.3; Walking_Distance_km=4.26; Grazing_Duration_hrs=10.3; Rumination_Time_hrs=10.1; Resting_Hours=7.6; Body_Temperature_C=38.0; Heart_Rate_bpm=96.0; Respiratory_Rate=22.0; Ambient_Temperature_C=16.5; Humidity_percent=73.8; Season=Summer; Housing_Score=0.38; Milk_Yield_L=17.76; FMD_Vaccine=1; Brucellosis_Vaccine=1; HS_Vaccine=0; BQ_Vaccine=0; Anthrax_Vaccine=1; IBR_Vaccine=1; BVD_Vaccine=1; Rabies_Vaccine=1; Previous_Week_Avg_Yield=16.86; Body_Condition_Score=3.5; Milking_Interval_hrs=12; Date=2024-08-30; Farm_ID=FARM_0921; Disease_Status=Healthy,acetonaemia,0.12049154034851195,kaggle:cattle-health-feeding,2026-03-27T12:39:42.158213+00:00,2944,
cattle_record: Cattle_ID=CATTLE_064073; Breed=Ongole; Region=Africa; Country=CA; Climate_Zone=Arid; Management_System=Extensive; Age_Months=126; Weight_kg=410.9; Parity=6; Lactation_Stage=Mid; Days_in_Milk=163; Feed_Type=Mixed_Feed; Feed_Quantity_kg=8.8; Water_Intake_L=57.0; Walking_Distance_km=8.15; Grazing_Duration_hrs=6.9; Rumination_Time_hrs=8.6; Resting_Hours=9.4; Body_Temperature_C=38.8; Heart_Rate_bpm=65.0; Respiratory_Rate=27.0; Ambient_Temperature_C=12.0; Humidity_percent=57.8; Season=Summer; Housing_Score=0.95; Milk_Yield_L=8.97; FMD_Vaccine=1; Brucellosis_Vaccine=0; HS_Vaccine=1; BQ_Vaccine=1; Anthrax_Vaccine=1; IBR_Vaccine=0; BVD_Vaccine=1; Rabies_Vaccine=1; Previous_Week_Avg_Yield=9.96; Body_Condition_Score=4.0; Milking_Interval_hrs=12; Date=2024-11-07; Farm_ID=FARM_0102; Disease_Status=Healthy,acetonaemia,0.12057398335838243,kaggle:cattle-health-feeding,2026-03-27T12:39:42.158213+00:00,2944,
cattle_record: Cattle_ID=CATTLE_218947; Breed=Butana; Region=Africa; Country=UK; Climate_Zone=Temperate; Management_System=Intensive; Age_Months=56; Weight_kg=407.2; Parity=5; Lactation_Stage=Mid; Days_in_Milk=4; Feed_Type=Pasture_Grass; Feed_Quantity_kg=4.8; Water_Intake_L=73.8; Walking_Distance_km=6.27; Grazing_Duration_hrs=6.4; Rumination_Time_hrs=6.9; Resting_Hours=12.3; Body_Temperature_C=37.7; Heart_Rate_bpm=62.0; Respiratory_Rate=29.0; Ambient_Temperature_C=38.2; Humidity_percent=72.4; Season=Monsoon; Housing_Score=0.64; Milk_Yield_L=7.45; FMD_Vaccine=0; Brucellosis_Vaccine=0; HS_Vaccine=1; BQ_Vaccine=1; Anthrax_Vaccine=1; IBR_Vaccine=1; BVD_Vaccine=1; Rabies_Vaccine=1; Previous_Week_Avg_Yield=6.79; Body_Condition_Score=3.0; Milking_Interval_hrs=12; Date=2022-11-30; Farm_ID=FARM_0752; Disease_Status=Mange,acetonaemia,0.1205847443801706,kaggle:cattle-health-feeding,2026-03-27T12:39:42.158213+00:00,2944,
cattle_record: Cattle_ID=CATTLE_221607; Breed=Illawarra_Shorthorn; Region=South_America; Country=AU; Climate_Zone=Mediterranean; Management_System=Pastoral; Age_Months=67; Weight_kg=558.4; Parity=6; Lactation_Stage=Late; Days_in_Milk=293; Feed_Type=Silage; Feed_Quantity_kg=14.9; Water_Intake_L=87.6; Walking_Distance_km=0.5; Grazing_Duration_hrs=10.9; Rumination_Time_hrs=10.2; Resting_Hours=9.5; Body_Temperature_C=38.7; Heart_Rate_bpm=57.0; Respiratory_Rate=26.0; Ambient_Temperature_C=33.8; Humidity_percent=74.7; Season=Spring; Housing_Score=0.3; Milk_Yield_L=9.12; FMD_Vaccine=1; Brucellosis_Vaccine=1; HS_Vaccine=1; BQ_Vaccine=1; Anthrax_Vaccine=0; IBR_Vaccine=1; BVD_Vaccine=0; Rabies_Vaccine=1; Previous_Week_Avg_Yield=8.62; Body_Condition_Score=3.5; Milking_Interval_hrs=6; Date=2022-03-08; Farm_ID=FARM_0842; Disease_Status=Healthy,acetonaemia,0.1205870342726889,kaggle:cattle-health-feeding,2026-03-27T12:39:42.158213+00:00,2944,
